comment,channel_name,date,like_count,dislike_count
"TAZZ mana co? Balikin TAZZ oi, sutsujin kgk konsisten. Balikin babang TAZZ co",@ganeshalapenanggaputra2879,2023-08-11 15:00:59+00:00,0,0
Semua kalah nana gajah,@michatid8474,2023-08-11 14:58:37+00:00,0,0
Yok 2:0 AE,@febriatmaza,2023-08-11 14:55:31+00:00,0,0
CILLA CAPER 😂 CILLA PELUCAR,@PetLordWasiwas,2023-08-11 14:50:45+00:00,1,0
"Hari ini gak seru, 2-0  2-0",@vanhendr,2023-08-11 14:50:28+00:00,0,0
"Setelah saber, sama alu tar next apalagi yaa 😂",@Rhm789,2023-08-11 14:48:49+00:00,11,0
RRQ kalah sama saber EVOS kalah sama gord 🤣🤣,@daudrajawalidesain3722,2023-08-11 14:42:57+00:00,11,0
Nitip,@aklilafha,2023-08-11 14:42:56+00:00,0,0
"Match 1 RBL vs Evos
Game 1 1:09:55
Game 2 1:43:10
Match 2 BTR vs Onic
Game 1 3:38:47
Game 2 4:14:29",@i9er486,2023-08-11 14:42:37+00:00,30,0
Kadang2 lawak kadang2 lawak sekali itulah tevos haha,@Kamu_Harus_Tau,2023-08-11 14:42:34+00:00,8,0
@zhavia tarawati,@darsonzulianto5189,2023-08-11 14:41:54+00:00,0,0
Semoga zilong keluar,@mputsss,2023-08-11 14:40:47+00:00,60,0
Petama,@ryanjir,2023-08-11 14:38:54+00:00,0,0
#6 bang,@wahyusaputra9388,2023-08-11 14:38:40+00:00,0,0
Ke empat,@wahyuarangga6222,2023-08-11 14:37:34+00:00,1,0
"- Sober✅
- gord✅
- alu✅
Next semoga Nana🗿",@RioPrastio,2023-08-11 14:37:30+00:00,18,0
p,@muharikhaw6347,2023-08-11 14:37:22+00:00,0,0
Kedua min,@ustadmisterius,2023-08-11 14:36:59+00:00,0,0
Ya,@gamersnobid216,2023-08-11 14:36:39+00:00,1,0
Hhhh,@NurKholis-m,2023-08-11 14:36:02+00:00,0,0
"Pertama bang, mamahku pasti bangga",@alfathindramln,2023-08-11 14:34:28+00:00,0,0
"4x sutsujin
5x crite vaan",@noobiedesu4814,2023-09-24 19:13:15+00:00,0,0
06:07:55 momen tim tertukar 😂,@cendolman,2023-08-26 02:58:10+00:00,0,0
4:08:09 nitip cwku gemec amay,@vitameise,2023-08-22 10:38:17+00:00,0,0
Insya-allah DesaHongkong2024,@WawanKurnia-pc8fd,2023-08-17 14:31:52+00:00,1,0
Yusup aku tidak Desa Hong Kong,@WawanKurnia-pc8fd,2023-08-17 14:30:49+00:00,1,0
Yusup Desa Hongkong masuk air,@WawanKurnia-pc8fd,2023-08-17 14:25:38+00:00,1,0
HAI,@KarinaTwiceChannel,2023-08-17 14:23:39+00:00,0,0
https://youtube.com/@LusianaRahmawati-gt4ik,@LusianaRahmawati-gt4ik,2023-08-17 02:10:02+00:00,0,0
"LEMON, R7, XINN idola ❤❤❤❤",@Tristann25,2023-08-16 16:38:54+00:00,2,0
Gila Horo menit 2:57:19 Suara Ketawa Mba kunti,@rostianasinaga4826,2023-08-14 15:00:23+00:00,1,0
Udil dilan,@hunterx7hunter,2023-08-14 14:21:13+00:00,0,0
Haha masih respect ban gaiyany mnta ampun😂,@afdanapriadi,2023-08-14 06:53:40+00:00,1,0
udh keliatan ini bukan cara mainnya RRQ,@nillarosaliani3457,2023-08-13 16:14:34+00:00,0,0
permainan mpl 😂😂😂,@nillarosaliani3457,2023-08-13 16:05:22+00:00,0,0
1:46:40 BUDE KURANG MELOROT 😅,@pandagaming608,2023-08-13 15:25:44+00:00,1,0
gg,@putraabusairi3220,2023-08-13 14:22:25+00:00,0,0
Fer6 cosplay skylar awokwokwok,@afifrois423,2023-08-13 10:36:39+00:00,0,0
Drama .pengatur kemenangan,@gerta9598,2023-08-13 06:14:32+00:00,0,0
"RRQ GORENG TELOR NYA,LIAT JG DI BAWAH CELANA APA ADA TELOR NYA GAK? HAHAHAHAHAHA
TRIMA KASIH UTK ALTER EGO BISA KALAHKAN RRQ. FERXIC RETRI INDOMARET WKWKWK",@Diego-vi5qp,2023-08-13 06:03:47+00:00,0,0
"BACOT SUHU, MAIN CUPU... CHUAK #TAZZ 😝😜",@ourshe3431,2023-08-13 05:56:26+00:00,0,0
Player AE entertainer,@Je_123,2023-08-13 05:49:16+00:00,1,0
"msh tetap ""semuanya akan onic pada waktunya""",@rizalanugroho19,2023-08-13 05:21:33+00:00,0,0
Yang ditunggu tunggu liat zaya ketemu caesius,@mifaasfarina3795,2023-08-13 04:50:06+00:00,1,0
grnd final AE ONIC,@Emonrino,2023-08-13 04:02:31+00:00,1,0
Wkwk rekt menangis,@huntersembakungatap3749,2023-08-13 03:56:49+00:00,0,0
Gapapa hostnya kurang jam terbang,@Newtrin,2023-08-13 03:28:52+00:00,0,0
"Baru leg pertama ya say, leg kedua tunggu boy😊",@luculucu5566,2023-08-13 03:04:42+00:00,1,0
Tinggi badan nya Zaya dan Caesius pun hampir sama,@alandis_candra,2023-08-13 02:55:01+00:00,2,0
Padahal udah nunggu AE di interview bude clara,@fahmilmaazim3579,2023-08-13 02:48:52+00:00,2,0
Gak seru kalau bukan bude klara yg interview,@fahmilmaazim3579,2023-08-13 02:48:04+00:00,1,0
Love you AE gw selalu dukung lo guys keren abis deh.,@drelt6950,2023-08-13 02:34:20+00:00,8,0
"7:55:58 👊🔥
Eka Gustiwana X Junno - WE OWN THIS ✊

See You Fighting
#UnipinLadiesSeries Season 3 ✨

S I N : SPIR17 INDOPRIDE 🇮🇩",@sandiprayoga2082,2023-08-13 02:29:49+00:00,0,0
Gunanya rekt di Ae apa coba,@Ryan-vz1nm,2023-08-13 02:07:34+00:00,0,0
"RRQ terlalu baik, tim2 yg dibawah dikasih menang😂",@Oby_Abeh,2023-08-13 01:56:08+00:00,5,0
Ga Sabar Liat Prince Aran vs Sir Pai,@daryl3321,2023-08-13 01:37:28+00:00,2,0
5:58:36,@AdvenD.O,2023-08-13 01:14:25+00:00,1,0
Ditunggu farewell rekt😂,@nabilarsil7999,2023-08-13 00:47:17+00:00,2,0
TIM LABIL COOK🤣 GAK KONSISTEN KALAH,@dikiarif3288,2023-08-13 00:20:21+00:00,0,0
apaakah RRQ losetreak kayak musim2. Yang lalu,@DENAYUCHERLYTIA21,2023-08-12 23:59:26+00:00,0,0
AE kerennn batttt,@achacha4820,2023-08-12 23:50:01+00:00,4,0
",",@sukmaalamsyah9548,2023-08-12 23:49:31+00:00,0,0
AE mulai evaluasi ngebenahin kesalahannya yaitu mainin rekt wkwk,@Vicious55,2023-08-12 23:35:49+00:00,1,0
"fans nya saling hujat sementara para pemainnya fine2 aja.GOBLOK, dapet apa sih loe pada saling hujat.",@SaptoKurniawanTV,2023-08-12 23:08:10+00:00,0,0
patch baru memang benar2 gila,@sigatsu16,2023-08-12 22:55:03+00:00,0,0
Tepos taek🤣,@raww6923,2023-08-12 21:25:21+00:00,0,0
REKT udah habis. Mending jadi analis aja tuh kang gopud kan sipaling analis di live stream nya,@zacharizackh6784,2023-08-12 20:55:08+00:00,0,0
"Buset dah evos 3 game gada objektif nya perang terus prang, tim lain  improve  naek lu malah turun",@konan938,2023-08-12 20:23:50+00:00,0,0
"GG AE.....Interviewnya selalu ngehibur ga bikin cringe, bikin panas iya😂",@twofaiartwork8726,2023-08-12 20:23:40+00:00,39,0
TAZ OUT,@AdiPurwanto-dw7xh,2023-08-12 19:59:35+00:00,0,0
"""Semakin tinggi sebuah pohon
semakin kencang juga angin menerpa.""",@r.a.f.l.y_28,2023-08-12 19:23:13+00:00,10,0
AE,@rathmunap1800,2023-08-12 19:19:40+00:00,1,0
Gak apa2 kalah setidaknya bkn sama gord 😅,@leeyuu6061,2023-08-12 19:03:07+00:00,0,0
RRQ ONIC SANS AJA MASIH PUCUK. YG DIBAWAH 7 YG SEMANGAT NGEJAR POINT NYA. NTR OUT LHO..,@lukmanalhakim2258,2023-08-12 18:47:53+00:00,0,0
Saatnya evos n rrq fans ribut..😂😂😂,@frankysaragih,2023-08-12 18:12:47+00:00,0,0
"Bocilnya pada sombong, hujat bacot  gak jelas ke team lain waktu di live, giliran teamnya main kalah juga malah lebih parah sama team #9 dikasih 🥚",@adikrnugroho7352,2023-08-12 18:08:59+00:00,4,0
Respect Hero skylarr di ban semua😂😂,@adinsuryana,2023-08-12 18:07:13+00:00,0,0
"Celiboy kadang masih suka lakuin hal2 konyol. Kaya di game pertama pake hayabusa. 
Ngapain dia balik lagi ke kufra, jadi mati dah.
Tapi setelah itu udh ga ngelakuin salah lagi.",@gusion5079,2023-08-12 18:02:12+00:00,7,0
BADUT KALAH YAAA,@agusapri7564,2023-08-12 17:52:22+00:00,0,0
Mainin rekt lh pemain gaji per bulan 100 JT kwkwkwwk cmn bisa Hilda dek dek,@rizkiwahyudi4020,2023-08-12 17:17:18+00:00,0,0
Nice try rrq,@selzynesryna,2023-08-12 17:12:05+00:00,1,0
Platih bang Duk...ganti pasti juara...,@kardiyono9751,2023-08-12 17:09:17+00:00,0,0
Kasih aja pialanya ke Onic,@digivolution9809,2023-08-12 16:57:40+00:00,2,0
Rekt tu balik proscene ngapa dah gaada impactnya,@alifbest9182,2023-08-12 16:57:40+00:00,0,0
RRQ BoSOK,@RUDI-cj2yy,2023-08-12 16:45:30+00:00,0,0
"Koar² doang fans PPQ ngatain Evos Telor, ternyata tim kesayangannya yg raja LOKAL PPQ itu dikasih TELOR juga. Makan tuh telor PPQ si Raja LOKAL🤫🤡🤣",@Ppekq_Badut,2023-08-12 16:42:43+00:00,0,0
😂😂😂😂😂 kongdom,@medhowilli7860,2023-08-12 16:34:32+00:00,0,0
"Kesultanan telah bangkit kembali.
Sang juara bertahan kembali GAHAR.
Hati-hati ya untuk yang lain. 
Ada yang dateng hanya untuk CAMAT, 
Siapa tuh? Ada 2 orang pokonya mah😂",@idayaufklarung,2023-08-12 16:30:53+00:00,7,0
PPQ ngakak  dut badut,@DavidAsep,2023-08-12 16:25:47+00:00,0,0
Baru sadar PAI maen 2 jari cokkk,@yodafsz3527,2023-08-12 16:18:52+00:00,1,0
"Permainan,,aaah taix",@ardianvicky1668,2023-08-12 16:16:30+00:00,0,0
MENTAL AMAN CLAYYY GANAS AWAL DOANG PERTENGAHAN MLEMPEMMMM FACKK,@jokoarifin4684,2023-08-12 16:08:47+00:00,0,0
PPQ DIBIKIN TELOR MATA SAPI😂,@MobileLegends-yu2ec,2023-08-12 16:07:07+00:00,0,0
Monyet,@MimikHideng,2023-08-12 16:06:35+00:00,0,0
Harusnya RRQ ganti pemain. Jangan yg itu² melulu soalnya sudah ke baca dari lawan yang katanya lemah,@GagalFokus,2023-08-12 16:04:31+00:00,4,0
REKT OUT,@fransiskasulastri1855,2023-08-12 16:02:30+00:00,0,0
Interview ae paling ditunggu 😂,@Proplayer99785,2023-08-12 15:59:50+00:00,2,0
Nahh percuma kalo hyper nya cumaan tahu pake baxiaa aja 😆😆 RRQ udah bagus tapi kurang bagus di junglernya aja cupu,@Unknown-i8g4,2023-08-12 15:58:45+00:00,0,0
"Host nya gangerti mobile legends jir, gaada seru serunya, awkward semua interview nya",@syuraihan11naail,2023-08-12 15:58:30+00:00,1,0
SEPERTI BIASA LLQ MENANG VOTE DOANG🤣,@RR-dv5yy,2023-08-12 15:57:20+00:00,3,0
"Kalah mah kalah aja gk sih?., katanya sih gitu",@haaaris9538,2023-08-12 15:53:59+00:00,2,0
RRQ . Q nya QOCAK 😅🤣😂,@rmrfdk,2023-08-12 15:47:49+00:00,1,0
Ppq ter mencret mencret ya 😂😂😂,@Wira.id12,2023-08-12 15:47:20+00:00,1,0
Kesultanan telah bangkit kembali,@Yizunzhine,2023-08-12 15:45:56+00:00,1,0
Sudah kubilang Reketek bawa sial ke AE,@lildhan8878,2023-08-12 15:45:29+00:00,0,0
Udah mulai blom sih rrq vc ae,@SriSusanti-e5e,2023-08-12 15:37:43+00:00,0,0
Rekt jadi camat,@anggawibowo2797,2023-08-12 15:37:09+00:00,0,0
"KESULTANAN MEMBANTAI KERAJAAN

kunci kemenangan : rajin sholat!!",@netsuihere,2023-08-12 15:33:45+00:00,18,0
Cie kena karma.. yg habus ngehujat evos.. 😂😂😂,@adeweah6982,2023-08-12 15:33:39+00:00,0,0
#zayaout,@yuswandanaufal,2023-08-12 15:32:57+00:00,0,0
"Beli 100jt terus pede bisa bawa ke top 3 ternyata cuma bacot, kaya coachnya dulu yg bcot sana sini tentang sea games yg sama cuma bct",@yayagwgaggaga3889,2023-08-12 15:31:41+00:00,0,0
AE Mulai dewasa belajar dari kesalahan dan menciptakan permainan dan strategy terbaru AE dengan permainan teebarunya GG AE,@BoyLynx,2023-08-12 15:30:59+00:00,35,0
Mainin bg xinn dan lemon,@rizalrizki2675,2023-08-12 15:30:24+00:00,2,0
Fercix nya hadeh,@Rojak21060,2023-08-12 15:27:49+00:00,0,0
SKAYLER BEBAN,@latifwindar21,2023-08-12 15:25:23+00:00,1,0
Buset. Rekt ga maen malah jadi keren ni AE. Gw kira awal2 dulu tu celiboy sama nino nya banyak blunder. Ternyata emang mereka udah chemistry nya sama rasy ternyata. Luar biasa cuk. Apalagi liat kadita udil.,@andasiapa3959,2023-08-12 15:24:50+00:00,119,0
1:50:57,@damxr,2023-08-12 15:24:35+00:00,0,0
caper,@damxr,2023-08-12 15:24:29+00:00,0,0
Fersic  tutor ling jadi ling lung.  Hyper paling cacat dari semuah tim pro adalah Fersic..  lihat aja vidio sebelumnya sebagai bukti.. CACAT...!!!!,@clausdr9298,2023-08-12 15:20:48+00:00,0,0
7:51:19 klasemen,@Hezedd,2023-08-12 15:19:40+00:00,10,0
"Hahaahaha siap"" Leg 2 onic bantai rrq",@nt7860,2023-08-12 15:17:05+00:00,0,0
Wkwk sudah di atur 😂 khusus yg faham aja,@BolangTatto-k5v,2023-08-12 15:16:59+00:00,2,0
AE selalu di hati,@ikiy201,2023-08-12 15:16:46+00:00,17,0
Janji tidak top 9 cuy,@legendglory1234,2023-08-12 15:14:52+00:00,0,0
ONIC TETAP DI HATI❤❤❤❤,@aprelinaparaeng5707,2023-08-12 15:13:29+00:00,22,0
Rrq mau AE up .. epos gak lolos play off lagi 😅,@hanifahnasir342,2023-08-12 15:12:54+00:00,2,0
Gooo onic😎😎😎,@aprelinaparaeng5707,2023-08-12 15:09:39+00:00,11,0
"Yg main rrq sama alter ego tp yg dihina evos 😂
Salah komentar kalian woy sana ke komenan evos vs btr",@AntiPolitikDinasti,2023-08-12 15:09:29+00:00,2,0
"Makanya jangan angkuh dan sombong fans RRQ,, makan tu telor..
Puas banget PPQ KALAH !!!
KARENA Banyak fans nya belagu angkuh dan sombong !?",@isrosetiawan7755,2023-08-12 15:08:46+00:00,2,0
Pada akhirnya raja berhasil di kudeta wkwkwkwk,@Dadan7107,2023-08-12 15:06:01+00:00,24,0
Cek my reels 0:18,@Sutsujinn21,2023-08-12 15:04:19+00:00,0,0
"EVOS LEGENDS

# 4
Match W/L  :       4-4
Match Rate :      50%
Game W/L   :     10-10
Game Rate :       50%
AGG PTS :             0

Evos the best , angka cantik 😂🎉👍🤣🥳",@SansSandy-m2i,2023-08-12 15:03:25+00:00,13,0
Aowkaowkaok saya ama caesius😂,@Hezedd,2023-08-12 15:03:21+00:00,2,0
Yg satu dibantai kelinci yg satunya lagi dibantai ama team papan bawah,@Hisyam08-k7q,2023-08-12 15:02:12+00:00,4,0
Rpepek kalah,@Kawitzsubscribe,2023-08-12 15:00:10+00:00,1,0
EVOS ANGKA BAGUS 😅😂,@SansSandy-m2i,2023-08-12 14:59:35+00:00,0,0
wadoh bang,@demisromeda5705,2023-08-12 14:59:16+00:00,0,0
Add me,@W2.london,2023-08-12 14:58:57+00:00,1,0
Inisial R🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚,@sai_s_y,2023-08-12 14:58:53+00:00,13,0
Wah kalah rrp,@muhammadhariri7882,2023-08-12 14:58:02+00:00,2,0
Aduhh EVOS EVOS.... 😢🤧🥴,@internethariini4481,2023-08-12 14:57:55+00:00,1,0
masih ingat gak pemain evos yang bernama BRANZ dulu pernah viral kasus ngent*t saat masih di btr 😂😂😂,@stefannysimanjuntak2066,2023-08-12 14:57:30+00:00,9,0
4:43:29 lebih mantap😂,@NASGORKEMARINMALEMENAK,2024-03-22 08:18:06+00:00,1,0
4:20:58,@Traaa.22042,2023-12-30 18:49:10+00:00,0,0
"Saya dari masa depan, AE dan Aura kaga lolos playoff, chuakss 🗿😁",@zulfahendra6358,2023-10-25 20:26:59+00:00,0,0
WKAKAWAWK dalem banget ya ran,@nigelggbet,2023-09-11 18:08:14+00:00,1,0
emang ea,@ktclicung,2023-08-19 13:00:27+00:00,0,0
🎉,@ktclicung,2023-08-19 12:59:58+00:00,0,0
"Ini nih yg bikin gw demen AE, WKWK",@MLDStudio,2023-08-17 00:17:45+00:00,0,0
4:43:25,@jamalhardiansyah5943,2023-08-16 09:52:39+00:00,1,0
Gg,@jasonhugochai4406,2023-08-16 02:29:26+00:00,0,0
"5:09:52 👊🔥
Eka Gustiwana X Junno - WE OWN THIS ✊

Original Spirit Song
#UnipinLadiesSeries Season 3 ✨

4:40:40 👑✨
Keep Fighting RRQ MIKA ! 🔥",@sandiprayoga2082,2023-08-15 16:52:44+00:00,2,0
124t,@tasspunbondbandarlampung,2023-08-15 15:54:01+00:00,0,0
Aran mana ? Udah jelek bnyak bacot sombong pula😅,@ranisilviana3026,2023-08-15 06:16:49+00:00,0,0
Menurut gw jungler rrq slow hand. Banana belum selevel r7. Xin jungler lemon exp lebih ganas sih,@jailaniksop3008,2023-08-15 04:50:55+00:00,0,0
https://youtu.be/iHFaVtT54t4,@SerdaduReog,2023-08-15 01:51:40+00:00,0,0
Bosen role rrq itu² aja,@ajiwiguna1076,2023-08-14 20:42:44+00:00,0,0
"Kalau CASTER BUKAN KB FAMILY, berasa benar2 kurang banget 😂😂😂. Menonton nya",@akunml5577,2023-08-14 18:32:00+00:00,0,0
Mntap ae klw bisa tingkatin lagi psywarnya biar mpl ada bumbu bumbunya walaupun bnyak yang gak senang 😂😂😂,@pejuangjacpot5499,2023-08-14 18:13:00+00:00,1,0
BUSET URANUS GA BUAT ORACLE HAHAHAHHAHAHAHAHAHAA,@RizaMulyansyah,2023-08-14 16:58:33+00:00,0,0
"Kondisikan ya yg rasis itu, ternyata ML Olahraga No.1 Paling rasis,sara,sindir tim ini itu, padahal macth aja siapa yg main malah yg ga main di bahas, ini menurut aku aja ya. Maaf kalau ada salah kata2 🙏🙏🙏",@isurahmad8654,2023-08-14 14:39:05+00:00,0,0
PEDANG KEADILAN,@Rakazf56,2023-08-14 12:20:29+00:00,1,0
2:23:35,@faizallrdh04,2023-08-14 11:58:44+00:00,0,0
Ada RRQ pasti trending 1 😂,@Riksypa_666,2023-08-14 10:44:27+00:00,1,0
"hati2 sih kalau mau taunting AE balasannya sakitt wkwkwkkwkwk, kalau ga mau berurusan ama AE mending diam bahhahahahhahaaa",@bossmbln8769,2023-08-14 08:38:48+00:00,0,0
Claud nga pernah lepas,@AqillaDeviOctaviaLala,2023-08-14 08:21:18+00:00,0,0
"Bagusnya kalau AE menang , interviewnya berasa war banget , sering2 harusnya mereka menang supaya persaingan makin seru dan menarik , panas panassss 😂",@namaewakudo,2023-08-14 06:59:05+00:00,3,0
Fer6 mending di ganti,@lieslis764,2023-08-14 06:43:14+00:00,0,0
"Alterigokonter,alterigo",@reifanfaizreifan9003,2023-08-14 06:38:09+00:00,0,0
"Ada aelterigo,dimari,adaaelterijanganlari",@reifanfaizreifan9003,2023-08-14 06:36:01+00:00,0,0
ini clay cd ultinya berapa sii cepet banget game 1 menit 3.20,@bas2117,2023-08-14 03:55:42+00:00,0,0
"GG banana, memang mantap ajaran guru R7 👍",@gung-hid2154,2023-08-14 03:46:39+00:00,2,0
"2:43:50 🔥
WE OWN THIS ! 👊🔥

See You Fighting
#UnipinLadiesSeries Season 3 ✨",@sandiprayoga2082,2023-08-14 03:19:43+00:00,3,0
"3:21:00 🥰
Happy Wedding R7 And RuneRune 💐✨",@sandiprayoga2082,2023-08-14 03:09:24+00:00,0,0
CELIBOY GK PKE ROGER UDH KOQ SMA WAN WAN ALBERT TOLOL SIH!!!🗿🗿🗿🗿🗿🤣🤣,@KnowledgeX-c8e,2023-08-14 03:00:13+00:00,1,0
INI META LORD KAH????😂😂,@KnowledgeX-c8e,2023-08-14 02:59:40+00:00,1,0
PACONG NYA GAGAL TERBANG🤣🤣🤣🤣🗿🗿🗿🗿,@KnowledgeX-c8e,2023-08-14 02:59:19+00:00,1,0
Cocok cocok,@RagnarLothbrok-vp8sm,2023-08-14 02:46:21+00:00,0,0
"Wah Evos Weak Depan Libur,Yg Berarti Evos Bisa turun Dan Kalian Dapet Konten😂",@mputsss,2023-08-14 02:37:07+00:00,3,0
Min ko Minggu ke 5 evos ga maen,@Rian-xt1oj,2023-08-14 02:36:37+00:00,0,0
Efek slow dari ulti hylos emng bener² ngeselin,@bangputra7585,2023-08-14 01:16:19+00:00,0,0
Cie si punya wajah sombong Aran. Kena mainin juga sekarang😂🤣🤣🤣,@rizkyramadhani6420,2023-08-14 00:46:25+00:00,0,0
"Om wawa ,momo,lim.ingat seagmae dapay emas😊😊nyambung nya AE menanh pula..",@TidakPernahNever,2023-08-14 00:03:42+00:00,0,0
High bgitu main edit .. Darah dah habis baru ulti 😂,@anakmuda9113,2023-08-13 23:58:07+00:00,0,0
yang paling gua tunggu itu ketika sir pai interview..,@mantulchanel2638,2023-08-13 23:43:41+00:00,3,0
muka tazz pas interview wkwkwkkw,@marruuuu,2023-08-13 22:53:13+00:00,0,0
Hertod Seneng ngeliat Hylos Jungler aowkks,@Mar-iy7iq,2023-08-13 20:26:04+00:00,0,0
bilang den itu yg nyindir pake peci putih🤭,@ncstiawan18,2023-08-13 19:37:19+00:00,0,0
"Saran buat panitia, tolong kasih sound di panggung supaya pada saat wawancara player bisa jelas mendengarkan suara dari host pada saat wawancara, soalnya suara penonton terlalu keras jadinya player sering HAH HOH HAH HOH pada saat di wawancarai host.. itu saja saran dari saya terima gaji 🎉🎉",@NadineViska,2023-08-13 19:23:39+00:00,8,0
"4:24:21 Dan terjadi lagi 😂😂

""Pedang Keadilan""
""Pedang Keadilan""
""Pedang Keadilan"" 🤣🤣🤣",@the_evildooms,2023-08-13 18:53:21+00:00,0,0
Interview ae yang paling di tunggu tunggu🔥,@ganangprsty,2023-08-13 18:17:34+00:00,8,0
op,@epullzindan,2023-08-13 18:16:13+00:00,0,0
Jangan kalah m3nang ajah di hujat,@junimarko4766,2023-08-13 18:13:35+00:00,0,0
"Senang banget liat roamer lagi player of the week nya, kerennn",@ranzsalim279,2023-08-13 17:11:56+00:00,13,0
Tazz salah servis 🤣🤣🤣,@masrofiqjersey32official80,2023-08-13 17:07:03+00:00,0,0
"REKT tanpa luminaire, oura, donkey, wann bisa apa? 🗿",@EvosBangkrut,2023-08-13 16:50:30+00:00,0,0
Bude player ke 6 RRQ.. Klw ada Bude RRQ kemungkinan Besar menang...,@KingKSakti,2023-08-13 16:33:46+00:00,0,0
"SESUAI PREDIKSI SAYA, WEEK INI  AE BAKAL MENANG SEMUA. 

NAH BARU, DI WEEK DEPAN BAKAL KALAH 2x menang 1x .  Catat 🐒",@moel27,2023-08-13 16:23:33+00:00,0,0
Terbukti masih hebat rasy dari pda REKT beban,@SegeranKidul-d3h,2023-08-13 16:21:50+00:00,0,0
"Udil ngomong apa si kga jelas provok aja bebas lah streamer mau muji2 aran kek, toh dia juga emg perform mainnya",@mandaoji9958,2023-08-13 16:21:10+00:00,2,0
1:26:54,@bijikita,2023-08-13 16:19:47+00:00,2,0
"2:23:05
Best part, interview AE wkwkwk",@RioPrastio,2023-08-13 16:12:10+00:00,9,0
REKT WAJIB OUT,@fransiskasulastri1855,2023-08-13 16:01:16+00:00,1,0
2:23:01 SPILL NAMA NYA WOII YANG SEBELAH KAYES,@amsyarash6068,2023-08-13 15:28:24+00:00,0,0
"prince ARAN❌
prince MINION✅",@laguaini24,2023-08-13 15:20:21+00:00,4,0
ygygtddf,@adrianakbar1942,2023-08-13 15:18:01+00:00,0,0
"Semoga ws lagi RRQ
#vivaRRQ
#RRQKINGDOM",@bodonguhuy806,2023-08-13 15:06:43+00:00,4,0
"Semua team butuh mesin tua untuk motivasi rekannya...
Coba rekt bisa roamer user tank pasti ngeriii",@eko5070,2023-08-13 15:05:11+00:00,7,0
"Blazing duet form saklaaarrrrrrr
Candu beutttt dah",@Eliza-fp7pm,2023-08-13 15:03:48+00:00,0,0
Juara mpl s12 Rrq.💛,@adityakusumah2833,2023-08-13 14:58:18+00:00,11,0
Tas cuma agen di evos,@ekodiaz3934,2023-08-13 14:54:43+00:00,0,0
"4:58:15 Gila Effort Banana, sampe gue bereaksi teriak ""woi apa itu"" 
Putar 3 kali.
Mana solo pick off Lancenya lagi.

gila emang nih murid emas R7",@maskur_,2023-08-13 14:54:33+00:00,6,0
DEWA NT LAH,@mir.minardi,2023-08-13 14:52:15+00:00,1,0
Cuma ae yang seru kalo di interview 🤣,@diyoanggasaputra7070,2023-08-13 14:49:21+00:00,8,0
RRQ PUCUK DINGIN,@MememTox,2023-08-13 14:45:43+00:00,1,0
Skylar ganti xinn dlu,@wahyuningrattorano6987,2023-08-13 14:40:35+00:00,0,0
"Pai, prince aran urusin minion😂",@meliafani613,2023-08-13 14:34:48+00:00,4,0
Akhirnya RRQ winn,@yofan.aryadita.32,2023-08-13 14:27:34+00:00,1,0
"Pemuja aran hilang, menang di sanjung kalah mreka ngilang 😂",@raihantrinanda984,2023-08-13 14:22:40+00:00,3,0
kalau bisa suporternya saat main pada diam dulu biar enak saat konpetator ceramah,@bangatengtv289,2023-08-13 14:22:06+00:00,0,0
Alter ego udah keluar kekuatan sebenarnya keren 😎,@NabhaniRevan03-gf1rl,2023-08-13 14:20:47+00:00,6,0
"SUKSES SELALU YOUTUBE
MPL INDONESIA",@REZACREATORLIVE,2023-08-13 14:19:20+00:00,7,0
